Alice Lowe,/wiki/Alice_Lowe
Matt Lucas,/wiki/Matt_Lucas
Lee Mack,/wiki/Lee_Mack
Bernard Manning,/wiki/Bernard_Manning
Rik Mayall,/wiki/Rik_Mayall
Alistair McGowan,/wiki/Alistair_McGowan
Rory McGrath,/wiki/Rory_McGrath
Paddy McGuinness,/wiki/Paddy_McGuinness
Stephen Merchant,/wiki/Stephen_Merchant
Paul Merton,/wiki/Paul_Merton
Sarah Millican,/wiki/Sarah_Millican
David Mitchell,/wiki/David_Mitchell_(comedian)
Bob Monkhouse,/wiki/Bob_Monkhouse
Eric Morecambe,/wiki/Eric_Morecambe
Chris Morris,/wiki/Chris_Morris_(satirist)
Bob Mortimer,/wiki/Bob_Mortimer
Frank Muir,/wiki/Frank_Muir
Al Murray,/wiki/Al_Murray
Denis Norden,/wiki/Denis_Norden
John Oliver,/wiki/John_Oliver_(entertainer)
Michael Palin,/wiki/Michael_Palin
Andy Parsons,/wiki/Andy_Parsons
Sue Perkins,/wiki/Sue_Perkins
Lucy Porter,/wiki/Lucy_Porter
Jan Ravens,/wiki/Jan_Ravens
Vic Reeves,/wiki/Vic_Reeves
Mike Reid,/wiki/Mike_Reid_(actor)
Jennifer Saunders,/wiki/Jennifer_Saunders
Peter Sellers,/wiki/Peter_Sellers
Frank Skinner,/wiki/Frank_Skinner
Arthur Smith,/wiki/Arthur_Smith_(comedian)
Freddie Starr,/wiki/Freddie_Starr
Tracey Ullman,/wiki/Tracey_Ullman
Tim Vine,/wiki/Tim_Vine
David Walliams,/wiki/David_Walliams
Holly Walsh,/wiki/Holly_Walsh
Robert Webb,/wiki/Robert_Webb_(actor)
Jack Whitehall,/wiki/Jack_Whitehall
Norman Wisdom,/wiki/Norman_Wisdom
Ernie Wise,/wiki/Ernie_Wise
edit,/w/index.php?title=List_of_English_people&action=edit&section=17
List of English inventions and discoveries,/wiki/List_of_English_inventions_and_discoveries
Richard Arkwright,/wiki/Richard_Arkwright
Timothy Berners-Lee,/wiki/Timothy_Berners-Lee
World Wide Web,/wiki/World_Wide_Web
Henry Bessemer,/wiki/Henry_Bessemer
Bessemer Process,/wiki/Bessemer_Process
Hubert Cecil Booth,/wiki/Hubert_Cecil_Booth
vacuum cleaner,/wiki/Vacuum_cleaner
Joseph Bramah,/wiki/Joseph_Bramah
hydraulic press,/wiki/Hydraulic_press
Henry Cavendish,/wiki/Henry_Cavendish
Christopher Cockerell,/wiki/Christopher_Cockerell
hovercraft,/wiki/Hovercraft
William Congreve,/wiki/William_Congreve_(inventor)
rocketry,/wiki/Rocket
Henry Croft,/wiki/Henry_Croft
Industrial Revolution,/wiki/Industrial_Revolution
Abraham Darby,/wiki/Abraham_Darby_I
James Dyson,/wiki/James_Dyson
Benjamin Huntsman,/wiki/Benjamin_Huntsman
James Hargreaves,/wiki/James_Hargreaves
Sir John Harington,/wiki/John_Harington_(writer)
water closet,/wiki/Water_closet
John Harrison,/wiki/John_Harrison
Rowland Hill,/wiki/Rowland_Hill_(postal_reformer)
Archibald Low,/wiki/Archibald_Low
Thomas Newcomen,/wiki/Thomas_Newcomen
Isaac Newton,/wiki/Isaac_Newton
physics,/wiki/Physics
reflector telescope,/wiki/Reflector_telescope
James Starley,/wiki/James_Starley
George Stephenson,/wiki/George_Stephenson
Joseph Wilson Swan,/wiki/Joseph_Wilson_Swan
Charles Wheatstone,/wiki/Charles_Wheatstone
Frank Whittle,/wiki/Frank_Whittle
jet engine,/wiki/Jet_engine
Joseph Whitworth,/wiki/Joseph_Whitworth
edit,/w/index.php?title=List_of_English_people&action=edit&section=18
Mark Austin,/wiki/Mark_Austin_(journalist)
Reginald Bosanquet,/wiki/Reginald_Bosanquet
Michael Buerk,/wiki/Michael_Buerk
Alastair Burnet,/wiki/Alastair_Burnet
Edward Chattaway,/wiki/Edward_Chattaway
The Star,/wiki/The_Star_(London)
Jill Dando,/wiki/Jill_Dando
Robin Day,/wiki/Robin_Day
Katie Derham,/wiki/Katie_Derham
Peter Donaldson,/wiki/Peter_Donaldson
Julie Etchingham,/wiki/Julie_Etchingham
Anna Ford,/wiki/Anna_Ford
Andrew Gardner,/wiki/Andrew_Gardner_(newsreader)
Krishnan Guru-Murthy,/wiki/Krishnan_Guru-Murthy
Nina Hossain,/wiki/Nina_Hossain
Natasha Kaplinsky,/wiki/Natasha_Kaplinsky
Mary Nightingale,/wiki/Mary_Nightingale
Jeremy Paxman,/wiki/Jeremy_Paxman
Sophie Raworth,/wiki/Sophie_Raworth
Angela Rippon,/wiki/Angela_Rippon
Peter Sissons,/wiki/Peter_Sissons
Jon Snow,/wiki/Jon_Snow
Alastair Stewart,/wiki/Alastair_Stewart
Moira Stuart,/wiki/Moira_Stuart
edit,/w/index.php?title=List_of_English_people&action=edit&section=19
List of English Victoria Cross recipients,/wiki/List_of_English_Victoria_Cross_recipients
John Adams (mutineer),/wiki/John_Adams_(mutineer)
"Harold Alexander, 1st Earl Alexander of Tunis","/wiki/Harold_Alexander,_1st_Earl_Alexander_of_Tunis"
"Jeffrey Amherst, 1st Baron Amherst of Montreal","/wiki/Jeffrey_Amherst,_1st_Baron_Amherst_of_Montreal"
"George Anson, 1st Baron Anson","/wiki/George_Anson,_1st_Baron_Anson"
Claude Auchinleck,/wiki/Claude_Auchinleck
Reginald Bacon,/wiki/Reginald_Bacon
Robert Baden-Powell,/wiki/Robert_Baden-Powell
Douglas Bader,/wiki/Douglas_Bader
Ralph Bagnold,/wiki/Ralph_Alger_Bagnold
Alexander John Ball,/wiki/Alexander_Ball
Malta,/wiki/Malta
John Benbow,/wiki/John_Benbow
"George Charles Bingham, 3rd Earl of Lucan","/wiki/George_Charles_Bingham,_3rd_Earl_of_Lucan"
Battle of Balaclava,/wiki/Battle_of_Balaclava
"William Riddell Birdwood, 1st Baron Birdwood","/wiki/William_Riddell_Birdwood,_1st_Baron_Birdwood"
Second World War,/wiki/Second_World_War
Robert Blake,/wiki/Admiral_Robert_Blake
Royal Navy,/wiki/Royal_Navy
William Bligh,/wiki/William_Bligh
"Sir John Borlase Warren, 1st Baronet","/wiki/Sir_John_Borlase_Warren,_1st_Baronet"
Philip Broke,/wiki/Philip_Broke
"James Thomas Brudenell, 7th Earl of Cardigan","/wiki/James_Thomas_Brudenell,_7th_Earl_of_Cardigan"
Light Brigade,/wiki/Light_cavalry
Richard Francis Burton,/wiki/Richard_Francis_Burton
Freddie Spencer Chapman,/wiki/Freddie_Spencer_Chapman
Leonard Cheshire,/wiki/Leonard_Cheshire
"John Churchill, 1st Duke of Marlborough","/wiki/John_Churchill,_1st_Duke_of_Marlborough"
Winston Churchill,/wiki/Winston_Churchill
prime minister,/wiki/Prime_minister
Charles Clerke,/wiki/Charles_Clerke
James Cook,/wiki/James_Cook
"Sir George Cockburn, 10th Baronet","/wiki/Sir_George_Cockburn,_10th_Baronet"
John Cooke (Royal Navy officer),/wiki/John_Cooke_(Royal_Navy_officer)
HMS Bellerophon,/wiki/HMS_Bellerophon
Battle of Trafalgar,/wiki/Battle_of_Trafalgar
Cuthbert Collingwood,/wiki/Cuthbert_Collingwood
"Charles Cornwallis, 1st Marquess Cornwallis","/wiki/Charles_Cornwallis,_1st_Marquess_Cornwallis"
Henry Seymour Conway,/wiki/Henry_Seymour_Conway
Oliver Cromwell,/wiki/Oliver_Cromwell
Lord Protector,/wiki/Lord_Protector
"Simon de Montfort, 6th Earl of Leicester","/wiki/Simon_de_Montfort,_6th_Earl_of_Leicester"
Miles Dempsey,/wiki/Miles_Dempsey
Francis Drake,/wiki/Francis_Drake
Sir John Duckworth,/wiki/Sir_John_Duckworth
Bruce Fraser,"/wiki/Bruce_Fraser,_1st_Baron_Fraser_of_North_Cape"
"Prince Frederick, Duke of York","/wiki/Prince_Frederick,_Duke_of_York"
George III,/wiki/George_III_of_the_United_Kingdom
Commander-in-Chief of the Forces,/wiki/Commander-in-Chief_of_the_Forces
French Revolutionary,/wiki/French_Revolution
Napoleonic Wars,/wiki/Napoleonic_Wars
"John French, 1st Earl of Ypres","/wiki/John_French,_1st_Earl_of_Ypres"
Lord Lieutenant of Ireland,/wiki/Lord_Lieutenant_of_Ireland
"Prince George, Duke of Cambridge","/wiki/Prince_George,_Duke_of_Cambridge"
Commander-in-Chief of the Forces,/wiki/Commander-in-Chief_of_the_Forces
Charles George Gordon,/wiki/Charles_George_Gordon
Khartoum,/wiki/Khartoum
"Sir Thomas Hardy, 1st Baronet","/wiki/Sir_Thomas_Hardy,_1st_Baronet"
HMS Victory,/wiki/HMS_Victory
Battle of Trafalgar,/wiki/Battle_of_Trafalgar
Arthur Travers Harris,/wiki/Arthur_Travers_Harris
Marshal of the Royal Air Force,/wiki/Marshal_of_the_Royal_Air_Force
Edward Hawke,/wiki/Edward_Hawke
John Hawkwood,/wiki/John_Hawkwood
Eliab Harvey,/wiki/Eliab_Harvey
HMS Temeraire,/wiki/HMS_Temeraire
Battle of Trafalgar,/wiki/Battle_of_Trafalgar
"Samuel Hood, 1st Viscount Hood","/wiki/Samuel_Hood,_1st_Viscount_Hood"
Brian Horrocks,/wiki/Brian_Horrocks
William Hoste,/wiki/William_Hoste
John Howard (British Army officer),/wiki/John_Howard_(British_Army_officer)
Pegasus Bridge,/wiki/Pegasus_Bridge
Operation Deadstick,/wiki/Operation_Deadstick
"Richard Howe, 1st Earl Howe","/wiki/Richard_Howe,_1st_Earl_Howe"
"William Howe, 5th Viscount Howe","/wiki/William_Howe,_5th_Viscount_Howe"
American Revolutionary War,/wiki/American_Revolutionary_War
"John Jellicoe, 1st Earl Jellicoe","/wiki/John_Jellicoe,_1st_Earl_Jellicoe"
"Roger Keyes, 1st Baron Keyes","/wiki/Roger_Keyes,_1st_Baron_Keyes"
"Horatio Kitchener, 1st Earl Kitchener of Khartoum","/wiki/Horatio_Kitchener,_1st_Earl_Kitchener_of_Khartoum"
Lofty Large,/wiki/Lofty_Large
"John Ligonier, 1st Earl Ligonier","/wiki/John_Ligonier,_1st_Earl_Ligonier"
Trafford Leigh Mallory,/wiki/Trafford_Leigh_Mallory
"John Manners, Marquess of Granby","/wiki/John_Manners,_Marquess_of_Granby"
William McMurdo,/wiki/William_McMurdo
Andy McNab,/wiki/Andy_McNab
Special Air Service,/wiki/Special_Air_Service
Bravo Two Zero,/wiki/Bravo_Two_Zero
Gulf War,/wiki/Gulf_War
Samuel Mitchell (VC),/wiki/Samuel_Mitchell_(VC)
"George Monck, 1st Duke of Albemarle","/wiki/George_Monck,_1st_Duke_of_Albemarle"
"Bernard Law Montgomery, 1st Viscount Montgomery of Alamein","/wiki/Bernard_Law_Montgomery,_1st_Viscount_Montgomery_of_Alamein"
"Louis Mountbatten, 1st Earl Mountbatten of Burma","/wiki/Louis_Mountbatten,_1st_Earl_Mountbatten_of_Burma"
"Horatio Nelson, 1st Viscount Nelson of the Nile",/wiki/Horatio_Nelson
John Norreys,/wiki/John_Norreys
Augustus Charles Newman,/wiki/Augustus_Charles_Newman
"Henry William Paget, 1st Marquess of Anglesey","/wiki/Henry_William_Paget,_1st_Marquess_of_Anglesey"
Napoleonic Wars,/wiki/Napoleonic_Wars
Basil Charles Godfrey Place,/wiki/Basil_Charles_Godfrey_Place
Sir William Parker,/wiki/Sir_William_Parker
Arthur Phillip,/wiki/Arthur_Phillip
First Fleetinto,/wiki/First_Fleet
Dudley Pound,/wiki/Dudley_Pound
Bertram Ramsay,/wiki/Bertram_Ramsay
Bernard Rawlings,/wiki/Bernard_Rawlings_(Royal_Navy_officer)
"Frederick Roberts, 1st Earl Roberts of Kandahar","/wiki/Frederick_Roberts,_1st_Earl_Roberts_of_Kandahar"
Commander-in-Chief of the Forces,/wiki/Commander-in-Chief_of_the_Forces
"Sir William Robertson, 1st Baronet","/wiki/Sir_William_Robertson,_1st_Baronet"
"Frederick John Robinson, 1st Viscount Goderich","/wiki/Frederick_John_Robinson,_1st_Viscount_Goderich"
Chris Ryan,/wiki/Chris_Ryan
Siegfried Sassoon,/wiki/Siegfried_Sassoon
Charles Saunders (Royal Navy officer),/wiki/Charles_Saunders_(Royal_Navy_officer)
"William Slim, 1st Viscount Slim","/wiki/William_Slim,_1st_Viscount_Slim"
Governor-General,/wiki/Governor-General
Sir Sidney Smith,/wiki/Sir_Sidney_Smith
Horace Smith-Dorrien,/wiki/Horace_Smith-Dorrien
"Fitzroy Somerset, 1st Baron Raglan","/wiki/Fitzroy_Somerset,_1st_Baron_Raglan"
James Somerville,/wiki/James_Somerville
Bill Speakman,/wiki/Bill_Speakman
VC,/wiki/Victoria_Cross
Richard Strachan,/wiki/Richard_Strachan
Henry Tandey,/wiki/Henry_Tandey
James Brian Tait,/wiki/James_Brian_Tait
"Hugh Trenchard, 1st Viscount Trenchard","/wiki/Hugh_Trenchard,_1st_Viscount_Trenchard"
Chief of the Air Staff,/wiki/Chief_of_the_Air_Staff_(United_Kingdom)
"Sir Thomas Troubridge, 1st Baronet","/wiki/Sir_Thomas_Troubridge,_1st_Baronet"
Reginald Tyrwhitt,/wiki/Reginald_Tyrwhitt
Harwich Force,/wiki/Harwich_Force
George Vancouver,/wiki/George_Vancouver
Philip Vian,/wiki/Philip_Vian
"Archibald Percival Wavell, 1st Earl Wavell","/wiki/Archibald_Percival_Wavell,_1st_Earl_Wavell"
Viceroy of India,/wiki/Viceroy_of_India
"Prince William Augustus, Duke of Cumberland","/wiki/Prince_William_Augustus,_Duke_of_Cumberland"
Culloden,/wiki/Battle_of_Culloden
Jane Whorwood,/wiki/Jane_Whorwood
John Woodhouse (British Army officer),/wiki/John_Woodhouse_(British_Army_officer)
James Wolfe,/wiki/James_Wolfe
Quebec,/wiki/The_Battle_of_the_Plains_of_Abraham
Seven Years' War,/wiki/Seven_Years%27_War
edit,/w/index.php?title=List_of_English_people&action=edit&section=20
List of the monarchs of the Kingdom of England,/wiki/List_of_the_monarchs_of_the_Kingdom_of_England
Alfred the Great,/wiki/Alfred_the_Great
Queen Anne,"/wiki/Anne,_Queen_of_Great_Britain"
Charles I,/wiki/Charles_I_of_England
Charles II,/wiki/Charles_II_of_England
Cnut,/wiki/Cnut
Saint Edward the Confessor,/wiki/Edward_the_Confessor
Edward I,/wiki/Edward_I_of_England
Edward II,/wiki/Edward_II_of_England
Edward III,/wiki/Edward_III_of_England
Edward IV,/wiki/Edward_IV_of_England
Edward V,/wiki/Edward_V_of_England
Edward VI,/wiki/Edward_VI_of_England
Elizabeth I,/wiki/Elizabeth_I_of_England
Protestant,/wiki/Protestant
Supreme Governor of the Church of England,/wiki/Supreme_Governor_of_the_Church_of_England
Harold Godwinson,/wiki/Harold_Godwinson
Battle of Hastings,/wiki/Battle_of_Hastings
Harold Harefoot,/wiki/Harold_Harefoot
Harthacnut,/wiki/Harthacnut
Henry I,/wiki/Henry_I_of_England
Henry III,/wiki/Henry_III_of_England
Henry IV,/wiki/Henry_IV_of_England
Henry V,/wiki/Henry_V_of_England
Henry VI,/wiki/Henry_VI_of_England
Henry VII,/wiki/Henry_VII_of_England
Henry VIII,/wiki/Henry_VIII_of_England
Roman Catholic,/wiki/Roman_Catholicism
James II,/wiki/James_II
Lady Jane Grey,/wiki/Lady_Jane_Grey
King John,"/wiki/John,_King_of_England"
Mary I,/wiki/Mary_I_of_England
Roman Catholic,/wiki/Roman_Catholic
Mary II,/wiki/Mary_II_of_England
Richard the Lionheart,/wiki/Richard_I_of_England
Third Crusade,/wiki/Third_Crusade
Richard II,/wiki/Richard_II
Richard III,/wiki/Richard_III_of_England
Plantagenet,/wiki/Plantagenet
William I,/wiki/William_the_Conqueror
William II,/wiki/William_II_of_England
William III,/wiki/William_III_of_England
edit,/w/index.php?title=List_of_English_people&action=edit&section=21
Stuart Adamson,/wiki/Stuart_Adamson
Big Country,/wiki/Big_Country
Adele,/wiki/Adele
Florence Welch,/wiki/Florence_Welch
Florence and The Machine,/wiki/Florence_and_The_Machine
Thomas Ad€—s,/wiki/Thomas_Ad%C3%A8s
Damon Albarn,/wiki/Damon_Albarn
Graham Coxon,/wiki/Graham_Coxon
Blur,/wiki/Blur_(band)
John Alldis,/wiki/John_Alldis
Lily Allen,/wiki/Lily_Allen
Tinie Tempah,/wiki/Tinie_Tempah
David Arnold,/wiki/David_Arnold
James Bond,/wiki/James_Bond
Ed Sheeran,/wiki/Ed_Sheeran
Malcolm Arnold,/wiki/Malcolm_Arnold
Rick Astley,/wiki/Rick_Astley
Alexander Baillie,/wiki/Alexander_Baillie
Bryan Balkwill,/wiki/Bryan_Balkwill
John Barbirolli,/wiki/John_Barbirolli
Gary Barlow,/wiki/Gary_Barlow
Take That,/wiki/Take_That
George Formby,/wiki/George_Formby
Syd Barrett,/wiki/Syd_Barrett
Pink Floyd,/wiki/Pink_Floyd
Victoria Beckham,/wiki/Victoria_Beckham
David Bedford,/wiki/David_Bedford
Natasha Bedingfield,/wiki/Natasha_Bedingfield
Thomas Beecham,/wiki/Thomas_Beecham
Matthew Bellamy,/wiki/Matthew_Bellamy
Muse,/wiki/Muse_(band)
Lisa Beznosiuk,/wiki/Lisa_Beznosiuk
Acker Bilk,/wiki/Acker_Bilk
Roger Birnstingl,/wiki/Roger_Birnstingl
Harrison Birtwistle,/wiki/Harrison_Birtwistle
Cilla Black,/wiki/Cilla_Black
James Blunt,/wiki/James_Blunt
John Bonham,/wiki/John_Bonham
Tim Booth,/wiki/Tim_Booth
Adrian Boult,/wiki/Adrian_Boult
James Bourne,/wiki/James_Bourne
David Bowie,/wiki/David_Bowie
William Boyce,/wiki/William_Boyce_(composer)
Billy Bragg,/wiki/Billy_Bragg
Havergal Brian,/wiki/Havergal_Brian
Sarah Brightman,/wiki/Sarah_Brightman
Benjamin Britten,/wiki/Benjamin_Britten
Justin Broadrick,/wiki/Justin_Broadrick
Godflesh,/wiki/Godflesh
Jesu,/wiki/Jesu_(band)
Kate Bush,/wiki/Kate_Bush
Bilinda Butcher,/wiki/Bilinda_Butcher
My Bloody Valentine,/wiki/My_Bloody_Valentine_(band)
William Byrd,/wiki/William_Byrd
Justin Chancellor,/wiki/Justin_Chancellor
Tool,/wiki/Tool_(band)
Eric Clapton,/wiki/Eric_Clapton
Adam Clayton,/wiki/Adam_Clayton
U2,/wiki/U2
Imogen Cooper,/wiki/Imogen_Cooper
Cheryl Cole,/wiki/Cheryl_Cole
Phil Collins,/wiki/Phil_Collins
Genesis,/wiki/Genesis_(band)
Ian Curtis,/wiki/Ian_Curtis
Joy Division,/wiki/Joy_Division
Roger Daltrey,/wiki/Roger_Daltrey
The Who,/wiki/The_Who
Peter Maxwell Davies,/wiki/Peter_Maxwell_Davies
Andrew Davis,/wiki/Andrew_Davis_(conductor)
Colin Davis,/wiki/Colin_Davis
Norman Del Mar,/wiki/Norman_Del_Mar
Frederick Delius,/wiki/Frederick_Delius
Dido (Florian Cloud de Bounevialle Armstrong),/wiki/Dido_(singer)
Pete Doherty,/wiki/Pete_Doherty
The Libertines,/wiki/The_Libertines
Babyshambles,/wiki/Babyshambles
Peter Donohoe,/wiki/Peter_Donohoe_(pianist)
John Dowland,/wiki/John_Dowland
John Dunstaple,/wiki/John_Dunstaple
Ian Dury,/wiki/Ian_Dury
The Blockheads,/wiki/The_Blockheads
Edward Elgar,/wiki/Edward_Elgar
John Entwistle,/wiki/John_Entwistle
Marianne Faithfull,/wiki/Marianne_Faithfull
Gerald Finzi,/wiki/Gerald_Finzi
Lita Ford,/wiki/Lita_Ford
Peter Gabriel,/wiki/Peter_Gabriel
Genesis (band),/wiki/Genesis_(band)
Noel Gallagher,/wiki/Noel_Gallagher
Debbie Googe,/wiki/Debbie_Googe
My Bloody Valentine,/wiki/My_Bloody_Valentine_(band)
Pete Burns,/wiki/Pete_Burns
Dead or Alive,/wiki/Dead_or_Alive_(band)
Orlando Gibbons,/wiki/Orlando_Gibbons
Ron Goodwin,/wiki/Ron_Goodwin
Ellie Goulding,/wiki/Ellie_Goulding
Bella Hardy,/wiki/Bella_Hardy
Dhani Harrison,/wiki/Dhani_Harrison
George Harrison,/wiki/George_Harrison
George Harrison,/wiki/George_Harrison
The Beatles,/wiki/The_Beatles
PJ Harvey,/wiki/PJ_Harvey
Anthony Hewitt,/wiki/Anthony_Hewitt
Gustav Holst,/wiki/Gustav_Holst
Dominic Howard,/wiki/Dominic_Howard
Muse,/wiki/Muse_(band)
Saul Hudson,/wiki/Saul_Hudson
Guns N' Roses,/wiki/Guns_N%27_Roses
Slash's Snakepit,/wiki/Slash%27s_Snakepit
Velvet Revolver,/wiki/Velvet_Revolver
John Ireland,/wiki/John_Ireland_(composer)
Robert Irving,/wiki/Robert_Irving_(conductor)
Jessie J,/wiki/Jessie_J
Mick Jagger,/wiki/Mick_Jagger
The Rolling Stones,/wiki/The_Rolling_Stones
Elton John,/wiki/Elton_John
Brian Johnson,/wiki/Brian_Johnson
Brian Jones,/wiki/Brian_Jones
The Rolling Stones,/wiki/The_Rolling_Stones
Davy Jones,/wiki/Davy_Jones_(actor)
The Monkees,/wiki/The_Monkees
John Paul Jones,/wiki/John_Paul_Jones_(musician)
Nigel Kennedy,/wiki/Nigel_Kennedy
Thea King,/wiki/Thea_King
Adrian Lambert,/wiki/Adrian_Lambert
Jen Ledger,/wiki/Jen_Ledger
Skillet,/wiki/Skillet
Albert Lee,/wiki/Albert_Lee
John Lennon,/wiki/John_Lennon
The Beatles,/wiki/The_Beatles
Leona Lewis,/wiki/Leona_Lewis
Andrew Lloyd Webber,/wiki/Andrew_Lloyd_Webber
Cher Lloyd,/wiki/Cher_Lloyd
Pixie Lott,/wiki/Pixie_Lott
Chris Lowe,/wiki/Chris_Lowe
Pet Shop Boys,/wiki/Pet_Shop_Boys
Paul McCartney,/wiki/Paul_McCartney
The Beatles,/wiki/The_Beatles
Chris Martin,/wiki/Chris_Martin
Coldplay,/wiki/Coldplay
Keith Moon,/wiki/Keith_Moon
Thomas Morley,/wiki/Thomas_Morley
Gareth Morris,/wiki/Gareth_Morris
Morrissey,/wiki/Morrissey
The Smiths,/wiki/The_Smiths
Olivia Newton-John,/wiki/Olivia_Newton-John
Zayn Malik,/wiki/Zayn_Malik
One Direction,/wiki/One_Direction
Liam Payne,/wiki/Liam_Payne
One Direction,/wiki/One_Direction
Harry Styles,/wiki/Harry_Styles
One Direction,/wiki/One_Direction
Louis Tomlinson,/wiki/Louis_Tomlinson
One Direction,/wiki/One_Direction
John Ogdon,/wiki/John_Ogdon
Mike Oldfield,/wiki/Mike_Oldfield
Ozzy Osbourne,/wiki/Ozzy_Osbourne
Black Sabbath,/wiki/Black_Sabbath
Ozzy Osbourne,/wiki/Ozzy_Osbourne_Band
Jimmy Page,/wiki/Jimmy_Page
Hubert Parry,/wiki/Hubert_Parry
Peter Pears,/wiki/Peter_Pears
Gervase de Peyer,/wiki/Gervase_de_Peyer
Robert Plant,/wiki/Robert_Plant
Led Zeppelin,/wiki/Led_Zeppelin
Anthony Pleeth,/wiki/Anthony_Pleeth
Jacqueline du Pr€÷,/wiki/Jacqueline_du_Pr%C3%A9
Stephen Preston,/wiki/Stephen_Preston_(flautist)
Henry Purcell,/wiki/Henry_Purcell
Simon Rattle,/wiki/Simon_Rattle
Martin Roscoe,/wiki/Martin_Roscoe
Malcolm Sargent,/wiki/Malcolm_Sargent
Zak Starkey,/wiki/Zak_Starkey
Ringo Starr,/wiki/Ringo_Starr
The Beatles,/wiki/The_Beatles
Crispin Steele-Perkins,/wiki/Crispin_Steele-Perkins
Rod Stewart,/wiki/Rod_Stewart
Joss Stone,/wiki/Joss_Stone
Joe Strummer,/wiki/Joe_Strummer
The Clash,/wiki/The_Clash
Bernard Sumner,/wiki/Bernard_Sumner
New Order,/wiki/New_Order
Connie Talbot,/wiki/Connie_Talbot
Thomas Tallis,/wiki/Thomas_Tallis
Benson Taylor,/wiki/Benson_Taylor
Neil Tennant,/wiki/Neil_Tennant
Pet Shop Boys,/wiki/Pet_Shop_Boys
Lionel Tertis,/wiki/Lionel_Tertis
Frederick Thurston,/wiki/Frederick_Thurston
Michael Tippett,/wiki/Michael_Tippett
Pete Townshend,/wiki/Pete_Townshend
Ralph Vaughan Williams,/wiki/Ralph_Vaughan_Williams
Ricky Walters,/wiki/Ricky_Walters
Slick Rick,/wiki/Slick_Rick
William Walton,/wiki/William_Walton
Roger Waters,/wiki/Roger_Waters
Pink Floyd,/wiki/Pink_Floyd
Thomas Weelkes,/wiki/Thomas_Weelkes
John Wilbye,/wiki/John_Wilbye
Steven Wilson,/wiki/Steven_Wilson
Porcupine Tree,/wiki/Porcupine_Tree
Cliff Williams,/wiki/Cliff_Williams
Robbie Williams,/wiki/Robbie_Williams
Amy Winehouse,/wiki/Amy_Winehouse
Christopher Wolstenholme,/wiki/Christopher_Wolstenholme
Muse,/wiki/Muse_(band)
Henry Wood,/wiki/Henry_Wood_(conductor)
Marvin Young,/wiki/Marvin_Young
Young MC,/wiki/Young_MC
Thom Yorke,/wiki/Thom_Yorke
Radiohead,/wiki/Radiohead
Tony Iommi,/wiki/Tony_Iommi
Black Sabbath,/wiki/Black_Sabbath
John Simon Ritchie,/wiki/John_Simon_Ritchie
Sex Pistols,/wiki/Sex_Pistols
edit,/w/index.php?title=List_of_English_people&action=edit&section=22
Donald Adamson,/wiki/Donald_Adamson
G. E. M. Anscombe,/wiki/G._E._M._Anscombe
Anselm of Canterbury,/wiki/Anselm_of_Canterbury
A. J. Ayer,/wiki/A._J._Ayer
Francis Bacon,/wiki/Francis_Bacon
Roger Bacon,/wiki/Roger_Bacon
Jeremy Bentham,/wiki/Jeremy_Bentham
R. M. Hare,/wiki/R._M._Hare
H. L. A. Hart,/wiki/H._L._A._Hart
Thomas Hobbes,/wiki/Thomas_Hobbes
William Godwin,/wiki/William_Godwin
John Locke,/wiki/John_Locke
John Stuart Mill,/wiki/John_Stuart_Mill
G. E. Moore,/wiki/G._E._Moore
Herbert Spencer,/wiki/Herbert_Spencer
William of Ockham,/wiki/William_of_Ockham
Thomas Paine,/wiki/Thomas_Paine
Derek Parfit,/wiki/Derek_Parfit
Gilbert Ryle,/wiki/Gilbert_Ryle
Bertrand Russell,/wiki/Bertrand_Russell
Henry Sidgwick,/wiki/Henry_Sidgwick
Peter Strawson,/wiki/Peter_Strawson
William Whewell,/wiki/William_Whewell
Alfred North Whitehead,/wiki/Alfred_North_Whitehead
Bernard Williams,/wiki/Bernard_Williams
edit,/w/index.php?title=List_of_English_people&action=edit&section=23
David Bailey,/wiki/David_Bailey_(photographer)
Emma Barton,/wiki/Emma_Barton_(photographer)
Cecil Beaton,/wiki/Cecil_Beaton
John Blakemore,/wiki/John_Blakemore
Samuel Bourne,/wiki/Samuel_Bourne
Larry Burrows,/wiki/Larry_Burrows
Photojournalist,/wiki/Photojournalist
George Davison,/wiki/George_Davison_(photographer)
Terence Donovan,/wiki/Terence_Donovan_(photographer)
Brian Duffy,/wiki/Brian_Duffy_(photographer)
Frederick H. Evans,/wiki/Frederick_H._Evans
Roger Fenton,/wiki/Roger_Fenton
John French,/wiki/John_French_(photographer)
Francis Frith,/wiki/Francis_Frith
Peter Wickens Fry,/wiki/Peter_Wickens_Fry
Bert Hardy,/wiki/Bert_Hardy
Alfred Horsley Hinton,/wiki/Alfred_Horsley_Hinton
Don McCullin,/wiki/Don_McCullin
Eadweard Muybridge,/wiki/Eadweard_Muybridge
Horace Nicholls,/wiki/Horace_Nicholls
Tony Ray-Jones,/wiki/Tony_Ray-Jones
Henry Peach Robinson,/wiki/Henry_Peach_Robinson
George Rodger,/wiki/George_Rodger
Francis Meadow Sutcliffe,/wiki/Francis_Meadow_Sutcliffe
William Henry Fox Talbot,/wiki/William_Henry_Fox_Talbot
calotype,/wiki/Calotype
edit,/w/index.php?title=List_of_English_people&action=edit&section=24
H. H. Asquith,/wiki/H._H._Asquith
